path,type,level,section,de,cau,option,language,key,alias,text,mode,status,error,route
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/60_9.png,doc,topik2,reading,60_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_60_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/91_9.png,doc,topik2,reading,91_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_91_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/91_9.png,doc,topik2,reading,91_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_91_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/96_10.png,doc,topik2,reading,96_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_96_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/96_10.png,doc,topik2,reading,96_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_96_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/41_10.png,doc,topik2,reading,41_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_41_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/41_10.png,doc,topik2,reading,41_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_41_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/64_9.png,doc,topik2,reading,64_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_64_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/64_9.png,doc,topik2,reading,64_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_64_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/91_10.png,doc,topik2,reading,91_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_91_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/91_10.png,doc,topik2,reading,91_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_91_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/41_9.png,doc,topik2,reading,41_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_41_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/41_9.png,doc,topik2,reading,41_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_41_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/37_10.png,doc,topik2,reading,37_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_37_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/37_10.png,doc,topik2,reading,37_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_37_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/83_10.png,doc,topik2,reading,83_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_83_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/83_10.png,doc,topik2,reading,83_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_83_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/47_9.png,doc,topik2,reading,47_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_47_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/47_9.png,doc,topik2,reading,47_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_47_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/83_9.png,doc,topik2,reading,83_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_83_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/83_9.png,doc,topik2,reading,83_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_83_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/35_9.png,doc,topik2,reading,35_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_35_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/35_9.png,doc,topik2,reading,35_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_35_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/52_9.png,doc,topik2,reading,52_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_52_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/52_9.png,doc,topik2,reading,52_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_52_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/37_9.png,doc,topik2,reading,37_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_37_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/37_9.png,doc,topik2,reading,37_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_37_9,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/64_10.png,doc,topik2,reading,64_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_64_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/64_10.png,doc,topik2,reading,64_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_64_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/35_10.png,doc,topik2,reading,35_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_35_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/35_10.png,doc,topik2,reading,35_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_35_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/60_10.png,doc,topik2,reading,60_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_60_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/60_10.png,doc,topik2,reading,60_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_60_10,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_15_c.png,nghe,topik1,listen,96,15,c,en,type=nghe|level=topik1|cau=15|opt=c|lang=en,topik1_listen_96_15_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_15_c.png,nghe,topik1,listen,96,15,c,ko,type=nghe|level=topik1|cau=15|opt=c|lang=ko,topik1_listen_96_15_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/36_16_d.png,nghe,topik1,listen,36,16,d,en,type=nghe|level=topik1|cau=16|opt=d|lang=en,topik1_listen_36_16_d,"[TEXT]

[/TEXT]

[DESC]
[TEXT]
A woman with a black purse and a man holding a cell phone.
[/TEXT]

[DESC]
A man holding a cell phone and a woman with a black purse.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/36_16_d.png,nghe,topik1,listen,36,16,d,ko,type=nghe|level=topik1|cau=16|opt=d|lang=ko,topik1_listen_36_16_d,"[TEXT]

[/TEXT]

[DESC]
[TEXT] 검은 지갑을 들고 있는 여자와 휴대전화를 들고 있는 남자
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/83_16_a.png,nghe,topik1,listen,83,16,a,en,type=nghe|level=topik1|cau=16|opt=a|lang=en,topik1_listen_83_16_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/83_16_a.png,nghe,topik1,listen,83,16,a,ko,type=nghe|level=topik1|cau=16|opt=a|lang=ko,topik1_listen_83_16_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/83_16_d.png,nghe,topik1,listen,83,16,d,en,type=nghe|level=topik1|cau=16|opt=d|lang=en,topik1_listen_83_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/83_16_d.png,nghe,topik1,listen,83,16,d,ko,type=nghe|level=topik1|cau=16|opt=d|lang=ko,topik1_listen_83_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/64_15_a.png,nghe,topik1,listen,64,15,a,en,type=nghe|level=topik1|cau=15|opt=a|lang=en,topik1_listen_64_15_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/64_15_a.png,nghe,topik1,listen,64,15,a,ko,type=nghe|level=topik1|cau=15|opt=a|lang=ko,topik1_listen_64_15_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/36_15_d.png,nghe,topik1,listen,36,15,d,en,type=nghe|level=topik1|cau=15|opt=d|lang=en,topik1_listen_36_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/36_15_d.png,nghe,topik1,listen,36,15,d,ko,type=nghe|level=topik1|cau=15|opt=d|lang=ko,topik1_listen_36_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_15_b.png,nghe,topik1,listen,47,15,b,en,type=nghe|level=topik1|cau=15|opt=b|lang=en,topik1_listen_47_15_b,"[TEXT]

[/TEXT]

[DESC]
[TEXT]
A man and a woman walking with luggage.
[/TEXT]

[DESC]
A man and a woman walking with luggage.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_15_b.png,nghe,topik1,listen,47,15,b,ko,type=nghe|level=topik1|cau=15|opt=b|lang=ko,topik1_listen_47_15_b,"[TEXT]

[/TEXT]

[DESC]
한 남자와 한 여자가 짐을 들고 걷고 있는 남자와 한 여자
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/64_15_c.png,nghe,topik1,listen,64,15,c,en,type=nghe|level=topik1|cau=15|opt=c|lang=en,topik1_listen_64_15_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/64_15_c.png,nghe,topik1,listen,64,15,c,ko,type=nghe|level=topik1|cau=15|opt=c|lang=ko,topik1_listen_64_15_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/91_15_d.png,nghe,topik1,listen,91,15,d,en,type=nghe|level=topik1|cau=15|opt=d|lang=en,topik1_listen_91_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/91_15_d.png,nghe,topik1,listen,91,15,d,ko,type=nghe|level=topik1|cau=15|opt=d|lang=ko,topik1_listen_91_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/35_16_b.png,nghe,topik1,listen,35,16,b,en,type=nghe|level=topik1|cau=16|opt=b|lang=en,topik1_listen_35_16_b,"[TEXT]

[/TEXT]

[DESC]
<description here>
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/35_16_b.png,nghe,topik1,listen,35,16,b,ko,type=nghe|level=topik1|cau=16|opt=b|lang=ko,topik1_listen_35_16_b,"[TEXT]

[/TEXT]

[DESC]
< 설명이 여기에>
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_16_b.png,nghe,topik1,listen,47,16,b,en,type=nghe|level=topik1|cau=16|opt=b|lang=en,topik1_listen_47_16_b,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_16_b.png,nghe,topik1,listen,47,16,b,ko,type=nghe|level=topik1|cau=16|opt=b|lang=ko,topik1_listen_47_16_b,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/91_16_b.png,nghe,topik1,listen,91,16,b,en,type=nghe|level=topik1|cau=16|opt=b|lang=en,topik1_listen_91_16_b,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/91_16_b.png,nghe,topik1,listen,91,16,b,ko,type=nghe|level=topik1|cau=16|opt=b|lang=ko,topik1_listen_91_16_b,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/60_16_a.png,nghe,topik1,listen,60,16,a,en,type=nghe|level=topik1|cau=16|opt=a|lang=en,topik1_listen_60_16_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/60_16_a.png,nghe,topik1,listen,60,16,a,ko,type=nghe|level=topik1|cau=16|opt=a|lang=ko,topik1_listen_60_16_a,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/36_16_b.png,nghe,topik1,listen,36,16,b,en,type=nghe|level=topik1|cau=16|opt=b|lang=en,topik1_listen_36_16_b,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/36_16_b.png,nghe,topik1,listen,36,16,b,ko,type=nghe|level=topik1|cau=16|opt=b|lang=ko,topik1_listen_36_16_b,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/64_16_d.png,nghe,topik1,listen,64,16,d,en,type=nghe|level=topik1|cau=16|opt=d|lang=en,topik1_listen_64_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/64_16_d.png,nghe,topik1,listen,64,16,d,ko,type=nghe|level=topik1|cau=16|opt=d|lang=ko,topik1_listen_64_16_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/35_15_b.png,nghe,topik1,listen,35,15,b,en,type=nghe|level=topik1|cau=15|opt=b|lang=en,topik1_listen_35_15_b,"[TEXT]

[/TEXT]

[DESC]
[TEXT]
Two people are watering plants in their backyard.
[/TEXT]

[DESC]
A woman and a man are watering plants in their backyard. They are using watering cans to water the plants.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/35_15_b.png,nghe,topik1,listen,35,15,b,ko,type=nghe|level=topik1|cau=15|opt=b|lang=ko,topik1_listen_35_15_b,"[TEXT]

[/TEXT]

[DESC]
[TEXT] 두 사람이 정원에서 식물들을 수분하고 있습니다. [/TEXT] [DESC] 한 남자와 한 여자가 정원에서 식물들을 수분하고 있습니다. 그들은 정원을 수분하기 위해 수분 캔을 사용합니다.
[/DESC]",llava:llava-1.5-7b-hf,ok_new,,scene
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_16_c.png,nghe,topik1,listen,47,16,c,en,type=nghe|level=topik1|cau=16|opt=c|lang=en,topik1_listen_47_16_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/47_16_c.png,nghe,topik1,listen,47,16,c,ko,type=nghe|level=topik1|cau=16|opt=c|lang=ko,topik1_listen_47_16_c,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/37_15_d.png,nghe,topik1,listen,37,15,d,en,type=nghe|level=topik1|cau=15|opt=d|lang=en,topik1_listen_37_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/37_15_d.png,nghe,topik1,listen,37,15,d,ko,type=nghe|level=topik1|cau=15|opt=d|lang=ko,topik1_listen_37_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_15_d.png,nghe,topik1,listen,96,15,d,en,type=nghe|level=topik1|cau=15|opt=d|lang=en,topik1_listen_96_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
/kaggle/input/images-vision2text/data/topik1/listen/15-16/dataset/images/96_15_d.png,nghe,topik1,listen,96,15,d,ko,type=nghe|level=topik1|cau=15|opt=d|lang=ko,topik1_listen_96_15_d,,llava:llava-1.5-7b-hf,infer_fail,"Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cuda:0! (when checking argument for argument weight in method wrapper_CUDA__cudnn_convolution)",pure_text
